Row ID,Order ID,Order Date,Customer ID,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Region Manager
991,CA-2017-153549,3/29/2017,SL-20155,Home Office,Jacksonville,Florida,32216,South,FUR-CH-10004086,Furniture,Chairs,1166.92,5,0.2,131.2785,Cassandra Brandow
992,CA-2018-110023,9/9/2018,TS-21610,Consumer,New York City,New York,10024,East,OFF-BI-10001036,Office Supplies,Binders,14.624,2,0.2,5.484,Chuck Magee
993,CA-2018-105585,8/26/2018,RF-19735,Consumer,San Jose,California,95123,West,OFF-FA-10002983,Office Supplies,Fasteners,10.23,3,0,4.9104,Anna Andreadi
994,CA-2018-105585,8/26/2018,RF-19735,Consumer,San Jose,California,95123,West,OFF-PA-10003625,Office Supplies,Paper,154.9,5,0,69.705,Anna Andreadi
995,CA-2016-117639,5/21/2016,MW-18235,Corporate,Virginia Beach,Virginia,23464,South,OFF-BI-10003925,Office Supplies,Binders,2715.93,7,0,1276.4871,Cassandra Brandow
996,CA-2016-117639,5/21/2016,MW-18235,Corporate,Virginia Beach,Virginia,23464,South,TEC-PH-10001530,Technology,Phones,617.97,3,0,173.0316,Cassandra Brandow
997,CA-2017-162537,10/28/2017,RD-19585,Consumer,Henderson,Kentucky,42420,South,OFF-EN-10003862,Office Supplies,Envelopes,10.67,1,0,4.9082,Cassandra Brandow
998,CA-2017-162537,10/28/2017,RD-19585,Consumer,Henderson,Kentucky,42420,South,OFF-ST-10004258,Office Supplies,Storage,36.63,3,0,9.8901,Cassandra Brandow
999,CA-2017-162537,10/28/2017,RD-19585,Consumer,Henderson,Kentucky,42420,South,FUR-FU-10002885,Furniture,Furnishings,24.1,5,0,9.158,Cassandra Brandow
1000,CA-2017-162537,10/28/2017,RD-19585,Consumer,Henderson,Kentucky,42420,South,FUR-FU-10001918,Furniture,Furnishings,33.11,7,0,12.9129,Cassandra Brandow
1001,CA-2018-155488,11/13/2018,FM-14290,Home Office,Vancouver,Washington,98661,West,OFF-AR-10002956,Office Supplies,Art,44.02,2,0,11.4452,Anna Andreadi
1002,CA-2017-124891,7/31/2017,RH-19495,Consumer,New York City,New York,10024,East,TEC-AC-10003033,Technology,Accessories,2309.65,7,0,762.1845,Chuck Magee
1003,CA-2017-124891,7/31/2017,RH-19495,Consumer,New York City,New York,10024,East,FUR-TA-10002903,Furniture,Tables,1090.782,7,0.4,-290.8752,Chuck Magee
1004,CA-2017-124891,7/31/2017,RH-19495,Consumer,New York City,New York,10024,East,OFF-PA-10004621,Office Supplies,Paper,19.44,3,0,9.3312,Chuck Magee
1005,CA-2017-126445,8/27/2017,RA-19945,Consumer,Murrieta,California,92563,West,OFF-ST-10000046,Office Supplies,Storage,484.65,3,0,92.0835,Anna Andreadi
1006,CA-2017-111199,11/13/2017,JK-15730,Consumer,Jacksonville,North Carolina,28540,South,OFF-PA-10001790,Office Supplies,Paper,115.296,3,0.2,40.3536,Cassandra Brandow
1007,CA-2017-105312,11/6/2017,MT-17815,Consumer,Scottsdale,Arizona,85254,West,OFF-EN-10002600,Office Supplies,Envelopes,7.08,3,0.2,2.478,Anna Andreadi
1008,CA-2017-105312,11/6/2017,MT-17815,Consumer,Scottsdale,Arizona,85254,West,OFF-BI-10002049,Office Supplies,Binders,4.401,3,0.7,-3.5208,Anna Andreadi
1009,US-2019-106705,12/26/2019,PO-18850,Consumer,Burlington,Iowa,52601,Central,OFF-PA-10001509,Office Supplies,Paper,44.75,5,0,20.585,Kelly Williams
1010,CA-2019-135034,8/1/2019,AT-10735,Consumer,Chicago,Illinois,60653,Central,TEC-PH-10003931,Technology,Phones,95.984,2,0.2,5.999,Kelly Williams
1011,CA-2016-158540,11/24/2016,VG-21790,Consumer,San Diego,California,92037,West,FUR-FU-10001602,Furniture,Furnishings,151.72,4,0,27.3096,Anna Andreadi
1012,CA-2019-118437,6/17/2019,PF-19165,Consumer,Olympia,Washington,98502,West,FUR-FU-10004848,Furniture,Furnishings,155.25,3,0,46.575,Anna Andreadi
1013,CA-2019-118437,6/17/2019,PF-19165,Consumer,Olympia,Washington,98502,West,OFF-ST-10003722,Office Supplies,Storage,14.03,1,0,4.0687,Anna Andreadi
1014,US-2017-126214,12/21/2017,JS-15880,Consumer,Seattle,Washington,98103,West,FUR-TA-10003748,Furniture,Tables,1618.37,13,0,356.0414,Anna Andreadi
1015,US-2017-126214,12/21/2017,JS-15880,Consumer,Seattle,Washington,98103,West,TEC-AC-10003198,Technology,Accessories,99.6,1,0,36.852,Anna Andreadi
1016,CA-2017-133025,9/17/2017,MO-17800,Home Office,Los Angeles,California,90036,West,OFF-PA-10004100,Office Supplies,Paper,32.4,5,0,15.552,Anna Andreadi
1017,CA-2017-108665,7/6/2017,KM-16225,Corporate,New York City,New York,10011,East,FUR-FU-10002191,Furniture,Furnishings,13.96,2,0,6.7008,Chuck Magee
1018,CA-2017-108665,7/6/2017,KM-16225,Corporate,New York City,New York,10011,East,FUR-FU-10000965,Furniture,Furnishings,155.82,3,0,63.8862,Chuck Magee
1019,CA-2017-108665,7/6/2017,KM-16225,Corporate,New York City,New York,10011,East,TEC-PH-10004188,Technology,Phones,124.95,5,0,2.499,Chuck Magee
1020,CA-2017-108665,7/6/2017,KM-16225,Corporate,New York City,New York,10011,East,OFF-ST-10001526,Office Supplies,Storage,601.65,5,0,156.429,Chuck Magee
1021,CA-2017-124450,4/27/2017,GT-14710,Consumer,Washington,District of Columbia,20016,East,OFF-AR-10001166,Office Supplies,Art,22.74,3,0,8.8686,Chuck Magee
1022,CA-2017-124450,4/27/2017,GT-14710,Consumer,Washington,District of Columbia,20016,East,FUR-CH-10000309,Furniture,Chairs,1267.53,3,0,316.8825,Chuck Magee
1023,CA-2017-124450,4/27/2017,GT-14710,Consumer,Washington,District of Columbia,20016,East,TEC-MA-10004212,Technology,Machines,1379.92,8,0,648.5624,Chuck Magee
1024,CA-2017-167269,6/16/2017,PB-19150,Consumer,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003072,Office Supplies,Envelopes,6.208,2,0.2,2.1728,Chuck Magee
1025,CA-2019-106964,12/17/2019,HR-14770,Home Office,Los Angeles,California,90045,West,OFF-BI-10000320,Office Supplies,Binders,11.808,2,0.2,4.2804,Anna Andreadi
1026,CA-2018-126529,1/11/2018,DE-13255,Home Office,Springfield,Ohio,45503,East,OFF-PA-10001166,Office Supplies,Paper,15.552,3,0.2,5.4432,Chuck Magee
1027,CA-2018-126529,1/11/2018,DE-13255,Home Office,Springfield,Ohio,45503,East,OFF-PA-10003656,Office Supplies,Paper,63.312,3,0.2,20.5764,Chuck Magee
1028,CA-2018-126529,1/11/2018,DE-13255,Home Office,Springfield,Ohio,45503,East,TEC-PH-10000148,Technology,Phones,15.588,2,0.4,-9.8724,Chuck Magee
1029,CA-2016-163552,7/11/2016,LA-16780,Corporate,Hackensack,New Jersey,7601,East,OFF-PA-10000474,Office Supplies,Paper,177.2,5,0,83.284,Chuck Magee
1030,CA-2016-163552,7/11/2016,LA-16780,Corporate,Hackensack,New Jersey,7601,East,TEC-PH-10003885,Technology,Phones,197.97,3,0,57.4113,Chuck Magee
1031,CA-2016-163552,7/11/2016,LA-16780,Corporate,Hackensack,New Jersey,7601,East,FUR-CH-10003379,Furniture,Chairs,854.94,3,0,213.735,Chuck Magee
1032,CA-2016-163552,7/11/2016,LA-16780,Corporate,Hackensack,New Jersey,7601,East,FUR-FU-10000629,Furniture,Furnishings,124.11,9,0,52.1262,Chuck Magee
1033,CA-2016-163552,7/11/2016,LA-16780,Corporate,Hackensack,New Jersey,7601,East,OFF-LA-10001175,Office Supplies,Labels,14.4,5,0,7.056,Chuck Magee
1034,CA-2018-109820,11/20/2018,AG-10390,Consumer,Cincinnati,Ohio,45231,East,OFF-PA-10000955,Office Supplies,Paper,15.696,3,0.2,5.1012,Chuck Magee
1035,CA-2018-109820,11/20/2018,AG-10390,Consumer,Cincinnati,Ohio,45231,East,OFF-BI-10003460,Office Supplies,Binders,2.628,2,0.7,-1.9272,Chuck Magee
1036,CA-2018-109820,11/20/2018,AG-10390,Consumer,Cincinnati,Ohio,45231,East,OFF-BI-10000474,Office Supplies,Binders,14.427,3,0.7,-10.5798,Chuck Magee
1037,CA-2018-113061,4/22/2018,EL-13735,Home Office,Jefferson City,Missouri,65109,Central,FUR-FU-10003975,Furniture,Furnishings,86.62,2,0,8.662,Kelly Williams
1038,CA-2017-127418,6/13/2017,JJ-15445,Consumer,Los Angeles,California,90004,West,OFF-BI-10003707,Office Supplies,Binders,36.624,3,0.2,13.734,Anna Andreadi
1039,CA-2019-121818,11/20/2019,JH-15430,Consumer,Burlington,North Carolina,27217,South,OFF-AR-10000203,Office Supplies,Art,23.968,7,0.2,2.6964,Cassandra Brandow
1040,CA-2019-121818,11/20/2019,JH-15430,Consumer,Burlington,North Carolina,27217,South,OFF-AR-10004790,Office Supplies,Art,28.728,3,0.2,1.7955,Cassandra Brandow
1041,CA-2018-127670,3/20/2018,RD-19660,Home Office,Saint Peters,Missouri,63376,Central,FUR-TA-10001095,Furniture,Tables,697.16,4,0,146.4036,Kelly Williams
1042,CA-2018-102981,9/6/2018,MO-17500,Consumer,New York City,New York,10035,East,TEC-AC-10004761,Technology,Accessories,31.86,2,0,11.151,Chuck Magee
1043,CA-2018-102981,9/6/2018,MO-17500,Consumer,New York City,New York,10035,East,FUR-BO-10001811,Furniture,Bookcases,722.352,3,0.2,90.294,Chuck Magee
1044,CA-2019-115651,7/9/2019,NS-18640,Corporate,Chicago,Illinois,60610,Central,OFF-AR-10001130,Office Supplies,Art,8.84,5,0.2,2.9835,Kelly Williams
1045,CA-2019-115651,7/9/2019,NS-18640,Corporate,Chicago,Illinois,60610,Central,OFF-AP-10000055,Office Supplies,Appliances,58.464,9,0.8,-146.16,Kelly Williams
1046,CA-2019-152702,10/12/2019,SN-20710,Home Office,Rockford,Illinois,61107,Central,FUR-CH-10002304,Furniture,Chairs,254.604,14,0.3,-18.186,Kelly Williams
1047,CA-2018-169103,3/8/2018,ZC-21910,Consumer,Miami,Florida,33142,South,TEC-PH-10001530,Technology,Phones,1363.96,5,0.2,85.2475,Cassandra Brandow
1048,CA-2018-169103,3/8/2018,ZC-21910,Consumer,Miami,Florida,33142,South,FUR-FU-10004006,Furniture,Furnishings,102.36,3,0.2,-3.8385,Cassandra Brandow
1049,CA-2016-139192,5/27/2016,LC-16885,Consumer,San Francisco,California,94109,West,TEC-PH-10000486,Technology,Phones,1113.504,12,0.2,125.2692,Anna Andreadi
1050,CA-2016-139192,5/27/2016,LC-16885,Consumer,San Francisco,California,94109,West,TEC-AC-10001606,Technology,Accessories,99.99,1,0,37.9962,Anna Andreadi
1051,US-2017-153500,7/3/2017,DG-13300,Corporate,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000293,Furniture,Furnishings,168.464,2,0.2,-29.4812,Chuck Magee
1052,US-2017-153500,7/3/2017,DG-13300,Corporate,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001307,Office Supplies,Paper,6.72,2,0.2,2.436,Chuck Magee
1053,US-2017-153500,7/3/2017,DG-13300,Corporate,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004460,Furniture,Furnishings,282.888,9,0.2,56.5776,Chuck Magee
1054,CA-2017-110667,4/4/2017,NF-18595,Home Office,New York City,New York,10009,East,OFF-AR-10000716,Office Supplies,Art,11.16,2,0,4.3524,Chuck Magee
1055,CA-2017-110667,4/4/2017,NF-18595,Home Office,New York City,New York,10009,East,FUR-FU-10004622,Furniture,Furnishings,108.4,2,0,22.764,Chuck Magee
1056,CA-2017-110667,4/4/2017,NF-18595,Home Office,New York City,New York,10009,East,OFF-BI-10002735,Office Supplies,Binders,82.344,3,0.2,27.7911,Chuck Magee
1057,CA-2017-110667,4/4/2017,NF-18595,Home Office,New York City,New York,10009,East,OFF-BI-10003529,Office Supplies,Binders,9.088,4,0.2,3.2944,Chuck Magee
1058,CA-2019-167150,12/10/2019,BP-11185,Corporate,San Diego,California,92037,West,OFF-BI-10001097,Office Supplies,Binders,19.936,4,0.2,7.2268,Anna Andreadi
1059,CA-2019-167150,12/10/2019,BP-11185,Corporate,San Diego,California,92037,West,OFF-BI-10001597,Office Supplies,Binders,65.568,2,0.2,22.9488,Anna Andreadi
1060,CA-2018-105284,11/24/2018,MG-17650,Home Office,Philadelphia,Pennsylvania,19143,East,OFF-FA-10001754,Office Supplies,Fasteners,4.416,3,0.2,1.6008,Chuck Magee
1061,US-2017-125374,3/23/2017,JD-16060,Consumer,Houston,Texas,77095,Central,FUR-CH-10003396,Furniture,Chairs,107.772,2,0.3,-29.2524,Kelly Williams
1062,CA-2017-161263,4/16/2017,TS-21160,Corporate,Toledo,Ohio,43615,East,OFF-AP-10002350,Office Supplies,Appliances,45.216,3,0.2,4.5216,Chuck Magee
1063,CA-2017-161263,4/16/2017,TS-21160,Corporate,Toledo,Ohio,43615,East,OFF-FA-10004838,Office Supplies,Fasteners,10.416,7,0.2,-2.2134,Chuck Magee
1064,CA-2017-161263,4/16/2017,TS-21160,Corporate,Toledo,Ohio,43615,East,OFF-AR-10004757,Office Supplies,Art,7.872,3,0.2,1.2792,Chuck Magee
1065,CA-2017-161263,4/16/2017,TS-21160,Corporate,Toledo,Ohio,43615,East,TEC-PH-10002115,Technology,Phones,118.782,3,0.4,-27.7158,Chuck Magee
1066,CA-2017-161263,4/16/2017,TS-21160,Corporate,Toledo,Ohio,43615,East,OFF-FA-10003059,Office Supplies,Fasteners,1.448,1,0.2,0.2353,Chuck Magee
1067,CA-2017-161263,4/16/2017,TS-21160,Corporate,Toledo,Ohio,43615,East,OFF-BI-10004330,Office Supplies,Binders,55.47,5,0.7,-46.225,Chuck Magee
1068,CA-2018-157686,10/1/2018,BD-11620,Consumer,San Francisco,California,94122,West,FUR-CH-10001146,Furniture,Chairs,194.848,4,0.2,12.178,Anna Andreadi
1069,US-2019-139955,9/28/2019,CM-12160,Consumer,Brownsville,Texas,78521,Central,OFF-SU-10001935,Office Supplies,Supplies,1.744,1,0.2,-0.3488,Kelly Williams
1070,US-2017-150161,7/25/2017,RB-19795,Home Office,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,Binders,25.176,4,0.7,-18.4624,Chuck Magee
1071,CA-2017-144652,11/20/2017,SN-20560,Home Office,Los Angeles,California,90008,West,OFF-AR-10003732,Office Supplies,Art,19.46,7,0,5.0596,Anna Andreadi
1072,CA-2018-152814,4/28/2018,EH-14005,Home Office,Denver,Colorado,80219,West,OFF-PA-10001970,Office Supplies,Paper,29.472,3,0.2,9.9468,Anna Andreadi
1073,CA-2019-106943,11/14/2019,FO-14305,Consumer,New York City,New York,10035,East,OFF-BI-10003669,Office Supplies,Binders,8.64,2,0.2,3.024,Chuck Magee
1074,CA-2018-134348,11/12/2018,MS-17710,Consumer,Mesa,Arizona,85204,West,OFF-BI-10003727,Office Supplies,Binders,6.27,5,0.7,-4.598,Anna Andreadi
1075,CA-2018-134348,11/12/2018,MS-17710,Consumer,Mesa,Arizona,85204,West,OFF-BI-10004967,Office Supplies,Binders,4.368,7,0.7,-3.3488,Anna Andreadi
1076,CA-2018-134348,11/12/2018,MS-17710,Consumer,Mesa,Arizona,85204,West,TEC-AC-10003447,Technology,Accessories,31.984,2,0.2,1.999,Anna Andreadi
1077,CA-2018-161781,9/29/2018,CC-12100,Home Office,Columbus,Indiana,47201,Central,OFF-AR-10000255,Office Supplies,Art,40.88,7,0,10.6288,Kelly Williams
1078,CA-2019-132521,9/23/2019,DW-13540,Consumer,Seattle,Washington,98105,West,OFF-AP-10002191,Office Supplies,Appliances,119.96,2,0,33.5888,Anna Andreadi
1079,CA-2019-132521,9/23/2019,DW-13540,Consumer,Seattle,Washington,98105,West,OFF-ST-10001325,Office Supplies,Storage,31.44,3,0,8.4888,Anna Andreadi
1080,CA-2019-132521,9/23/2019,DW-13540,Consumer,Seattle,Washington,98105,West,OFF-BI-10000404,Office Supplies,Binders,6.88,1,0.2,2.322,Anna Andreadi
1081,CA-2017-110016,11/29/2017,BT-11395,Corporate,Detroit,Michigan,48227,Central,OFF-PA-10000349,Office Supplies,Paper,19.92,4,0,9.3624,Kelly Williams
1082,CA-2017-110016,11/29/2017,BT-11395,Corporate,Detroit,Michigan,48227,Central,FUR-CH-10002880,Furniture,Chairs,1106.91,9,0,121.7601,Kelly Williams
1083,US-2018-143819,3/1/2018,KD-16270,Consumer,Yonkers,New York,10701,East,FUR-TA-10001095,Furniture,Tables,836.592,8,0.4,-264.9208,Chuck Magee
1084,US-2018-143819,3/1/2018,KD-16270,Consumer,Yonkers,New York,10701,East,OFF-PA-10003127,Office Supplies,Paper,26.38,1,0,12.1348,Chuck Magee
1085,US-2018-143819,3/1/2018,KD-16270,Consumer,Yonkers,New York,10701,East,OFF-ST-10003208,Office Supplies,Storage,362.92,2,0,105.2468,Chuck Magee
1086,US-2018-143819,3/1/2018,KD-16270,Consumer,Yonkers,New York,10701,East,TEC-MA-10003979,Technology,Machines,4899.93,7,0,2400.9657,Chuck Magee
1087,CA-2018-167584,8/12/2018,LC-16870,Consumer,Des Moines,Iowa,50315,Central,OFF-PA-10000029,Office Supplies,Paper,6.48,1,0,3.1104,Kelly Williams
1088,CA-2018-166163,8/15/2018,CY-12745,Corporate,Oakland,California,94601,West,TEC-PH-10004896,Technology,Phones,71.976,3,0.2,7.1976,Anna Andreadi
1089,CA-2018-166163,8/15/2018,CY-12745,Corporate,Oakland,California,94601,West,OFF-LA-10000452,Office Supplies,Labels,3.15,1,0,1.512,Anna Andreadi
1090,CA-2019-158407,6/4/2019,LW-16990,Corporate,Monroe,North Carolina,28110,South,FUR-FU-10001967,Furniture,Furnishings,31.984,2,0.2,1.999,Cassandra Brandow
1091,CA-2019-158407,6/4/2019,LW-16990,Corporate,Monroe,North Carolina,28110,South,TEC-PH-10001819,Technology,Phones,71.984,2,0.2,25.1944,Cassandra Brandow
1092,CA-2017-143490,12/6/2017,NP-18325,Consumer,San Diego,California,92105,West,OFF-AR-10002952,Office Supplies,Art,120.15,9,0,33.642,Anna Andreadi
1093,CA-2017-143490,12/6/2017,NP-18325,Consumer,San Diego,California,92105,West,TEC-PH-10000576,Technology,Phones,219.184,2,0.2,19.1786,Anna Andreadi
1094,CA-2017-165085,12/27/2017,BT-11485,Home Office,Clinton,Maryland,20735,East,OFF-PA-10000605,Office Supplies,Paper,28.9,5,0,14.161,Chuck Magee
1095,CA-2017-165085,12/27/2017,BT-11485,Home Office,Clinton,Maryland,20735,East,OFF-AP-10002518,Office Supplies,Appliances,355.96,2,0,103.2284,Chuck Magee
1096,CA-2019-160423,1/21/2019,PS-19045,Home Office,Charlotte,North Carolina,28205,South,OFF-ST-10004340,Office Supplies,Storage,348.208,7,0.2,30.4682,Cassandra Brandow
1097,CA-2019-160423,1/21/2019,PS-19045,Home Office,Charlotte,North Carolina,28205,South,OFF-BI-10004001,Office Supplies,Binders,35.784,7,0.7,-28.6272,Cassandra Brandow
1098,CA-2016-159338,6/25/2016,NS-18640,Corporate,Los Angeles,California,90049,West,FUR-TA-10004147,Furniture,Tables,447.84,5,0.2,11.196,Anna Andreadi
1099,CA-2018-107216,6/14/2018,PV-18985,Home Office,San Francisco,California,94122,West,OFF-AR-10001545,Office Supplies,Art,7.04,4,0,2.0416,Anna Andreadi
1100,CA-2018-107216,6/14/2018,PV-18985,Home Office,San Francisco,California,94122,West,FUR-FU-10000206,Furniture,Furnishings,8.73,3,0,4.1031,Anna Andreadi
1101,CA-2018-107216,6/14/2018,PV-18985,Home Office,San Francisco,California,94122,West,TEC-AC-10001013,Technology,Accessories,29.29,1,0,9.6657,Anna Andreadi
1102,CA-2018-107216,6/14/2018,PV-18985,Home Office,San Francisco,California,94122,West,OFF-AR-10002255,Office Supplies,Art,8.64,3,0,2.5056,Anna Andreadi
1103,US-2019-145863,4/21/2019,RP-19390,Consumer,Houston,Texas,77041,Central,OFF-BI-10004140,Office Supplies,Binders,2.694,3,0.8,-4.7145,Kelly Williams
1104,US-2019-145863,4/21/2019,RP-19390,Consumer,Houston,Texas,77041,Central,OFF-BI-10002049,Office Supplies,Binders,2.934,3,0.8,-4.9878,Kelly Williams
1105,CA-2018-112340,10/21/2018,NM-18520,Consumer,Riverside,California,92503,West,OFF-PA-10001892,Office Supplies,Paper,22.92,3,0,11.2308,Anna Andreadi
1106,US-2018-110156,11/19/2018,EH-13945,Consumer,Houston,Texas,77041,Central,OFF-ST-10000642,Office Supplies,Storage,100.704,6,0.2,-16.3644,Kelly Williams
1107,US-2018-110156,11/19/2018,EH-13945,Consumer,Houston,Texas,77041,Central,FUR-FU-10000206,Furniture,Furnishings,2.328,2,0.6,-0.7566,Kelly Williams
1108,US-2018-110156,11/19/2018,EH-13945,Consumer,Houston,Texas,77041,Central,OFF-BI-10003676,Office Supplies,Binders,10.78,5,0.8,-17.248,Kelly Williams
1109,US-2018-110156,11/19/2018,EH-13945,Consumer,Houston,Texas,77041,Central,OFF-FA-10003495,Office Supplies,Fasteners,58.368,12,0.2,21.888,Kelly Williams
1110,US-2018-110156,11/19/2018,EH-13945,Consumer,Houston,Texas,77041,Central,OFF-EN-10003798,Office Supplies,Envelopes,40.968,3,0.2,13.8267,Kelly Williams
1111,US-2018-110156,11/19/2018,EH-13945,Consumer,Houston,Texas,77041,Central,TEC-PH-10003589,Technology,Phones,71.96,5,0.2,25.186,Kelly Williams
1112,US-2018-110156,11/19/2018,EH-13945,Consumer,Houston,Texas,77041,Central,OFF-PA-10004735,Office Supplies,Paper,10.368,2,0.2,3.6288,Kelly Williams
1113,US-2018-110156,11/19/2018,EH-13945,Consumer,Houston,Texas,77041,Central,OFF-BI-10002609,Office Supplies,Binders,1.192,2,0.8,-2.0264,Kelly Williams
1114,CA-2019-140585,12/18/2019,RA-19915,Consumer,Encinitas,California,92024,West,OFF-BI-10003364,Office Supplies,Binders,46.672,2,0.2,16.3352,Anna Andreadi
1115,CA-2019-140585,12/18/2019,RA-19915,Consumer,Encinitas,California,92024,West,FUR-BO-10002206,Furniture,Bookcases,119.833,1,0.15,-12.6882,Anna Andreadi
1116,CA-2019-140585,12/18/2019,RA-19915,Consumer,Encinitas,California,92024,West,TEC-AC-10003610,Technology,Accessories,119.98,2,0,57.5904,Anna Andreadi
1117,CA-2018-144855,7/22/2018,DL-13495,Corporate,San Francisco,California,94110,West,OFF-LA-10003766,Office Supplies,Labels,6.3,2,0,3.024,Anna Andreadi
1118,CA-2017-142755,9/4/2017,CS-12355,Consumer,Roswell,Georgia,30076,South,OFF-PA-10001970,Office Supplies,Paper,279.9,5,0,137.151,Cassandra Brandow
1119,CA-2017-142755,9/4/2017,CS-12355,Consumer,Roswell,Georgia,30076,South,TEC-AC-10002049,Technology,Accessories,619.95,5,0,111.591,Cassandra Brandow
1120,CA-2017-142755,9/4/2017,CS-12355,Consumer,Roswell,Georgia,30076,South,OFF-PA-10000141,Office Supplies,Paper,4.36,2,0,2.0492,Cassandra Brandow
1121,CA-2017-142755,9/4/2017,CS-12355,Consumer,Roswell,Georgia,30076,South,OFF-EN-10004459,Office Supplies,Envelopes,15.28,2,0,7.4872,Cassandra Brandow
1122,US-2016-147627,1/20/2016,HL-15040,Consumer,Jonesboro,Arkansas,72401,South,TEC-PH-10001061,Technology,Phones,699.93,7,0,181.9818,Cassandra Brandow
1123,US-2016-147627,1/20/2016,HL-15040,Consumer,Jonesboro,Arkansas,72401,South,OFF-AR-10002375,Office Supplies,Art,22.96,7,0,6.6584,Cassandra Brandow
1124,US-2016-147627,1/20/2016,HL-15040,Consumer,Jonesboro,Arkansas,72401,South,FUR-FU-10003194,Furniture,Furnishings,38.6,4,0,11.58,Cassandra Brandow
1125,US-2016-147627,1/20/2016,HL-15040,Consumer,Jonesboro,Arkansas,72401,South,OFF-AR-10003811,Office Supplies,Art,6.63,3,0,1.7901,Cassandra Brandow
1126,US-2016-147627,1/20/2016,HL-15040,Consumer,Jonesboro,Arkansas,72401,South,OFF-EN-10001539,Office Supplies,Envelopes,23.34,3,0,10.9698,Cassandra Brandow
1127,US-2016-147627,1/20/2016,HL-15040,Consumer,Jonesboro,Arkansas,72401,South,FUR-CH-10002331,Furniture,Chairs,1067.94,3,0,224.2674,Cassandra Brandow
1128,CA-2017-105970,3/2/2017,PA-19060,Home Office,Richmond,Indiana,47374,Central,OFF-AR-10003156,Office Supplies,Art,10.16,1,0,2.6416,Kelly Williams
1129,CA-2017-105970,3/2/2017,PA-19060,Home Office,Richmond,Indiana,47374,Central,OFF-EN-10001532,Office Supplies,Envelopes,101.88,6,0,50.94,Kelly Williams
